sentiment,message,tweetid
-1,Must be global warming ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/bLwuRqq0Jx,957338588202577921
1,RT @konstruktivizm: This sculpture by Issac Cordal in Berlin is called “Politicians discussing global warming.” https://t.co/kyTDzxIArb,917821715929010176
2,Jeb Bush sceptical of the Pope$q$s climate change warning – video - The Guardian http://t.co/9hMFBecQ10 #climate #change,611023248168333312
0,Scott Pruitt climate change freakout: Calm down and carry on. https://t.co/IcK3khiiti,840025894076973056
0,Ideology completely trumps other group identities when considering views on climate change science. Re: Pope Franciâ€¦ https://t.co/9IOEKgmaEW,964962307800469510
2,RT @guardianeco: Pope Francis recruits Naomi Klein in climate change battle http://t.co/hCRRpaeXcw,615194745934061568
2,RT @BuzzFeedNews: Some Republicans want their party to change their tune on climate change https://t.co/wN6u66tu0H https://t.co/q2S0C8QUFO,856924275579551745
0,Is this the place where no one believes in climate change? http://t.co/iVvwiOMYEN,628534499731595265
2,RT @foxandfriends: Paris Agreement on climate change: VP Pence says Trump 'fighting for American jobs' (via #Hannity) https://t.co/eXiOLn6N…,870570351507390465
1,Gentle reminder that Donald Trump thinks climate change is a Chinese hoax,820982016200048640
-1,@CdnEncyclopedia global warming. Oh I'm sorry we changed the name cuz there is no global warming.,810151410541047808
2,"@guardian: #Rio's famous beaches take battering as scientists issue climate change warning https://t.co/HxwsuF4bSs'
#Brazil @ABC @r",793593923071541248
-1,New study points to ‘global cooling’ on Antarctic Peninsula contrasting fears from climate change hysteria https://t.co/1wf4vd3mBZ,862000668269268992
0,@Mlandeli_Ndlela @nigelchanakirahopeho hope gospel of prosperity prophet will not prophesy nonsense we know its only due to global warming,736880114659647488
2,RT @thehill: Science committee chair calls NYT story on climate change 'fake news' https://t.co/j49eiKoDC4 https://t.co/in7UF2hnWq,818599055374909440
2,RT @LPtravelnews: Worldâ€™s first permanent visitor centre on climate change to open in #Ireland https://t.co/hyviiXpnTc https://t.co/PNd2xUIâ€¦,953266872312582145
0,"@WIRED Media already accused of missing the boat with the American electorate. Cool it, with the harping climate change Trump predictions!",796582810979094528
2,"RT @EcoInternet3: Reindeer becoming smaller due to global warming, research finds: Telegraph https://t.co/H5g50gDRED #climate #environment",808145769333145601
1,RT @censoj: The Calabar Super Highway creates challenges for climate change especially the tropical forest in the context of the transport…,881920615371943937
2,RT @sciam: Can oil companies save the world from global warming? https://t.co/eAqIi8r5Rn By @dbiello https://t.co/sxfCQLt72L,722429033615482880
2,wef: Plants appear to be trying to rescue us from climate change https://t.co/ZozsaoMVUX https://t.co/Dtkpp0qSDs,799781516620533760
1,The conclusion near the attitude of the U.DUE SOUTH effects of global warming on climate change. Environmental Shelâ€¦ https://t.co/47XfbVPpHg,954236443542675456
1,RT @CycloneCharlie8: Thankfully the world's two largest nations - India and China - are out to do something about climate change…,811862775760752640
1,RT @termiteking: Trump doesn't care about climate change but we outnumber him. He won't do anything about it but WE will,796387826891948036
1,"If Bill Nye wants me to help reduce climate change, well then dammit I have to do it.",845644665101660160
1,Carbon engineers? What bison in South Dakota can teach us about fighting climate change. https://t.co/qnnoxn75k8 https://t.co/9nSKnQmSfE,958674448923709442
2,Trump to sign executive order that takes aim at Obama's efforts to curb global warming - WH to revive Yucca Mountain nuclear waste plan,846585415855472641
1,Don't believe in climate change? Energy companies doâ€¦ https://t.co/7FBA5Gnm5K @energyvoicenews,962323089026699266
1,RT @ClimateCentral: This is what the future of the national park system looks like under climate change https://t.co/N9XVzQJZ7d https://t.c…,886722561295491074
2,"RT @washingtonpost: In Olympics opening ceremony, Brazil goes big on climate change https://t.co/BhMK95w6td",761969426857988096
1,Stopping global warming only way to save coral reefs https://t.co/NLFe5dlThH,842284592715436032
1,@alannnnnnnnnnah RT if you believe in climate change. @realDonaldTrump lmao.,877748707164168192
0,RT @Liz_Wheeler: Do you want a party who didn$q$t say climate change or a party that won$q$t say ISIS? #DemsInPhilly,759190456110555136
1,"RT @Things4GirIs: Me: *Enjoying Life*
My brain: you're broke, a nuclear war could start soon, and global warming is getting worst https://t…",911305505875927041
1,RT @ArsalanISF: Foreign Media @AlJazeera report on #BillionTreeTsunami. KPK planting 1B trees to combat climate change! https://t.co/R4SCIG…,844268801323679751
1,RT @MaryAliceJane23: Moana is really a metaphor for melting ice caps due to climate change,850643080143294464
1,RT @MrKRudd: When will Turnbull gave the guts to stare down the mad right of his party on climate change. https://t.co/Xo8A77mYO0,852353030204739589
1,RT @2TAPU: Tragic irony: the countries who do the least climate damage are the first to suffer climate change devastation #Fiji 🇫🇯,702383529578070016
1,"RT @NewClimateEcon: Davos co-chair: 'Just as it is all our responsibility to tackle #climate change, it is also all our responsibility to eâ€¦",955010545454903297
1,Dramatic Venice sculpture comes with a big climate change warning https://t.co/5wiKjHfTR6 https://t.co/VVT5Oee4QA,864150173437509632
-1,@chuckwoolery This is because of global warming. They told us warming makes it colder,944628249518313476
1,"RT @AChuckalovchak: indians blew the world series, our next president is going to be an idiot &amp; global warming has it 75 degrees in novembeÃ¢â‚¬Â¦",794145137375019008
0,"this is very kind- thank you! we are also co-creating memes 4 brexit, climate change, austerity+everyday sexism in… https://t.co/NI2Fbx7HcI",787649941518839809
0,"@Gabriel_Asman I don't hold the same views on climate change as you do but even if I did, it's quite hard to argueâ€¦ https://t.co/CiSl2WiAyK",959566664177086466
1,"@rymkrs Yes, there is some of that, but climate change is also contributing factor. NationalGeographic covered this some time ago.",773519490181193728
-1,#triggeredin4words climate change liberal fantasy,808103173495943170
1,@BDOCanada_Ag #watertable please share ideas to bring up ground water level and reduce global warming,840054059977515008
1,"RT @LTorcello: If scientists don't talk about climate change, while actual impacts are being felt, the public will always treat it…",903266543068340225
1,RT @Seeker: Humans are contributing to climate change whether people agree or not. https://t.co/KBXEtBxEQh,893737815384756224
1,RT @jilevin: Is climate change a massive hoax or not? Which makes more sense? #green https://t.co/7TEqYEJr2t,799928457836695552
2,"RT @YaleE360: Thanks to climate change and ice melt, countries are preparing to transform the Arctic into a major shipping route.Ã¢â‚¬Â¦",799425618756648961
0,"@EAGLEjme @intelligencer But it might end global warming. 

The insects that survive will forever be indebted to us.",893832023118409730
2,Exxon Mobil urges Donald Trump to keep US signed up to Paris Agreement on climate change https://t.co/Gpq5duUwl4… https://t.co/4SRctzjg2H,847024016636325888
1,RT @WhiteHouse: 2016 is on pace to be the hottest year on record. Here’s how @POTUS is acting to combat climate change: https://t.co/jCMTjX…,764630693091553280
2,"Flights worldwide will encounter more turbulence in future because of climate change, according to the first ever … https://t.co/plVzz97nux",915622120088104962
2,RFK Jr. issues warning about Trump’s climate change policies https://t.co/5vWnFmo1jB https://t.co/1osxLHF00Y,847933860927029250
0,@sallykohn That doesn't show climate change at all. In fact no single weather event can. You seem not to understand science.,839964424110743552
1,"RT @bobbrunson76: i just ate real good, where the hell is $q$world hunger$q$?? https://t.co/upoOYgxK1C",785866209224826881
0,"Rigged system, or just put it to climate change because the Environmental Protection Agency will make this a blip oâ€¦ https://t.co/U04xxNHGVd",958822330595241986
1,RT @ClimateGuardia: Fiji told it must spend billions to adapt to climate change (So unfair. #fossilfuels shaft the vulnerable �� #auspol) ht…,929183210621169665
2,Mass migration as a result of climate change is predicted to become a much greater problem | Fiona Harvey #QandA https://t.co/8vHBiI8TvW,794381909593825280
1,"So now you have national agencies, asked to delete tweets about inauguration crowd, climate change etc bcoz it doesn't fit Trump's opinions",824268797129396224
0,@femmetron9000 idk all I know is that climate change........girl......,840240407921455104
2,RT @ReutersUS: Teens suing U.S. over climate change ask for Exxon's 'Wayne Tracker' emails https://t.co/RydtxYesfU https://t.co/CM2dfyj3vx,843954945405673472
1,"@ScottWalker The 'WORLD' is working on solution's to combat global climate change, EVERYONE but  head up a** , laughing stock GOP!",814158647961985024
2,Los Angeles schemes to sue major oil companies over climate change. https://t.co/5OryPO9zMh,956528451250458624
1,#climatechange I wonder when we'll get the first reports of criticisms of the scientific community for UNDERESTIMATING global warming risks.,800299367685124100
1,"RT @Labour4Ken: #FactOfTheDay
Ken pioneered action on climate change
His ambitious Climate Action Plan inspired global mayors to act https:…",846647924813651968
1,RT @SarahKSilverman: I wish the eminent catastrophes from climate change would only happen to the deniers of climate change,824173694075408384
1,"@A7XDemery So... you think global man-made climate change is a hoax, yet say we can freely manipulate the weather. Wow. @TakeThatScience",657754834255261696
1,"RT @JonRiley7: Trump denies climate change while Somalia's drought &amp; starvation proves the consequences
@OxfamAmerica…",856078909464510469
2,RT @iLuvaCuba: Turtle comeback in Cuba at risk from climate change https://t.co/mroIMcQj3x #cuba,878234186041106432
1,"RT @NatCounterPunch: Oceanic â€˜dead zonesâ€™ where climate change, industrial pollution and agricultural runoff, have depleted oxygen levels tâ€¦",956927601909616640
1,RT @NewYorker: .@voguemagazine meets thirteen women who are leading the way on climate change at #COP21: https://t.co/RPWcb4eGLG,672816567525236739
1,Let's talk climate change solutions ðŸŒ³ ðŸš€ ðŸš„ ðŸš› ðŸš™ ðŸšœ ðŸš— âœˆ ðŸš ðŸ’º - https://t.co/RrXRug6xXe,953842470965702657
2,Trump in action: EPA kept scientists from speaking about climate change at Rhode Island event https://t.co/q2u6AUqN2e,922781202821648384
1,"Mangroves protect coastlines, store carbon â€“ and are expanding with climate change https://t.co/TnlTCbS4Gf",961150624728576002
-1,"Rex Murphy: too rigid for global warming this is why they rebranded it climate change! But, as we in the warmingâ€¦ https://t.co/pWUrZ2BdVm",950721814451417088
1,"RT @TheAtlantic: In the southeast, voters backed Trump—but unless he tackles climate change, they may suffer: https://t.co/vvHP3Rr41Z",806759407086276609
